schedule_id,review_id,user_ig_username,user_subscriber_id,incoming_message_text,incoming_message_timestamp,response_text,calculated_delay_minutes,scheduled_send_time,status,created_at,sent_at,error_message,original_response_time,user_response_time,user_notes,manual_context,processed_at
378,1782,sisterdelphi,155551738,Hi there 😁🙏 appreciate the follow. Definitely  vegan for the animals going on seven years now I was vegetarian for decades before I just didn't know about the other problems with using animals until I watched Earthlings Documentary.,2025-07-04T12:59:43.365690,"Yeah nice one, 7 years vegan is solid! Earthlings is a powerful doco hey, glad you made the change! And yeah, Im in Melbourne mate! Cheers for checking out the channel, glad you dig it! What sort of stuff you putting out on your channel?",3,2025-07-04T13:04:08.617644,sent,2025-07-04 03:01:08,2025-07-04T13:05:10.880149,,2025-07-04 03:01:08,2025-07-04T12:59:43.365690,,Auto-updated with 2 new messages (0 added to history),2025-07-04T13:05:10.880149
379,1783,sisterdelphi,155551738,"I was just watching a video of yours you sound Australian!- me too ✅ 
I'm on the north coast of NSW how about you? Cool channel BTW 👏👏👏👏💚",2025-07-04T13:02:11.154163,"Ah nice one, North Coast NSW hey! Beautiful spot! Haha yeah stoked you spotted the Aussie accent! What kind of stuff are you putting out on your channel? Veganism or the oracle reading side?",3,2025-07-04T13:06:39.539781,sent,2025-07-04 03:03:39,2025-07-04T13:07:40.790306,,2025-07-04 03:03:39,2025-07-04T13:02:11.154163,,Auto-updated with 2 new messages (0 added to history),2025-07-04T13:07:40.790306
380,1784,sisterdelphi,155551738,I have two channels - my first one is bigger it has been taken over by hard core vegan activism videos although there's a small amount of me in there somewhere. The second smaller channel is more personal stuff less gory traumatic videos and soft vegan content. There's also a bit of woo woo here and there and some empath - narcissist dynamic stuff on both. I am thinking of doing more oracle readings in future.,2025-07-04T13:09:15.395883,"Yeah right having two channels sounds like you're flat out hey! The activism stuff sounds pretty full on, and the other one sounds cool with the oracle readings and woo woo. How do you usually manage your energy levels with all that going on?",1,2025-07-04T13:11:44.149838,sent,2025-07-04 03:10:44,2025-07-04T13:13:12.295116,,2025-07-04 03:10:44,2025-07-04T13:09:15.395883,,Auto-updated with 4 new messages (0 added to history),2025-07-04T13:13:12.295116
381,1785,sisterdelphi,155551738,I am a bit flat out all the time cause I have two more channels and serious stuff going on in my life,2025-07-04T13:10:51.738723,"Haha yeah sounds like you're definitely flat out mate! Thanks heaps for checking out the channel too, glad you found it helpful! Seems like your message just came through a few times hey. With all that intensity, how do you keep your energy up?",3,2025-07-04T13:14:36.605643,sent,2025-07-04 03:11:36,2025-07-04T13:15:43.170942,,2025-07-04 03:11:36,2025-07-04T13:10:51.738723,,Auto-updated with 5 new messages (0 added to history),2025-07-04T13:15:43.170942
382,1786,sisterdelphi,155551738,I will check out your channel more later. It looks like you have some good information ✅ helpful,2025-07-04T13:12:24.788033,"Yeah sounds like those messages came through again hey! Haha. You mentioned being flat out with all the activism, readings, and serious stuff going on hey, how do you keep your energy levels up with all that?",1,2025-07-04T13:14:56.110662,sent,2025-07-04 03:13:56,2025-07-04T13:16:11.045191,,2025-07-04 03:13:56,2025-07-04T13:12:24.788033,,Auto-updated with 5 new messages (0 added to history),2025-07-04T13:16:11.045191
383,1787,sisterdelphi,155551738,"Yeah it's full on there's four channels altogether!
I only started the first one on Rumble a year ago and started here on Instagram less than six months ago so it's just getting a lot now. I am doing my best just to go by feel putting one foot in front of the other. I try not to make promises",2025-07-04T13:16:40.583333,"Yeah, four channels is heaps hey! Sounds like you're doing a solid job trying to run them gently rather than letting them run you, especially not getting paid for it all yet. And good on ya for eating clean and living that life, makes a big difference to energy levels hey.

Totally sucks when you're flat out though and stuff like music and exercise gets cut out. What kind of exercise has been missing out?",3,2025-07-04T13:21:13.113688,sent,2025-07-04 03:18:13,2025-07-04T13:22:36.157872,,2025-07-04 03:18:13,2025-07-04T13:16:40.583333,,Auto-updated with 8 new messages (0 added to history),2025-07-04T13:22:36.157872
384,1788,sisterdelphi,155551738,"I try to gently run the channels rather than letting them run me 
I am not getting paid for anything so I just do what I can manage without straining My music is suffering though and it's cutting into my exercise time so I will have to make some adjustments",2025-07-04T13:17:51.443998,"Yeah thanks for sending through the links!

Totally get that, sounds like the music and exercise time is the first thing to go hey! What kind of training do you usually enjoy doing when you get the chance?",3,2025-07-04T13:22:18.531394,sent,2025-07-04 03:19:18,2025-07-04T13:24:07.498380,,2025-07-04 03:19:18,2025-07-04T13:17:51.443998,,Auto-updated with 10 new messages (0 added to history),2025-07-04T13:24:07.498380
385,1789,sisterdelphi,155551738,I eat good food and live a mostly clean life so energy levels are usually ok,2025-07-04T13:20:07.574852,"Yeah sounds like those messages came through a few times hey! Thanks for sending the links to your channels, keen to check out the readings. Totally get that music and exercise time suffers when you're flat out hey. How do you usually feel when training gets cut out?",2,2025-07-04T13:23:39.552922,sent,2025-07-04 03:21:39,2025-07-04T13:25:40.372282,,2025-07-04 03:21:39,2025-07-04T13:20:07.574852,,Auto-updated with 11 new messages (0 added to history),2025-07-04T13:25:40.372282
386,1790,sisterdelphi,155551738,"There are more readings on my YouTube and Rumble Channels if you are interested 
My Rumble Channel is called Wallaby Wonders",2025-07-04T13:23:30.293011,"Yeah sounds like those messages came through again hey! Thanks for sending the links to your channels, keen to check out the readings. Totally get that music and exercise time suffers when you're flat out hey. How do you usually feel when training gets cut out?",1,2025-07-04T13:25:57.195022,sent,2025-07-04 03:24:57,2025-07-04T13:27:05.225926,,2025-07-04 03:24:57,2025-07-04T13:23:30.293011,,Auto-updated with 11 new messages (0 added to history),2025-07-04T13:27:05.225926
387,1791,sisterdelphi,155551738,I lived off grid until recently without a car on the side of a hill washing by hand chopping wood and carrying water so my entire life was like bootcamp I was super fit and strong until just recently 😓 ( since I started Instagram 🤣),2025-07-04T13:25:38.934178,"Yeah wow, living off grid sounds like serious bootcamp hey! Makes sense that you'd be super fit doing all that manual stuff. And yeah, starting insta feels like it takes over everything sometimes 🤣

Hope you get a good walk in for some sunshine and grounding! What kind of walks do you usually enjoy doing now?",1,2025-07-04T13:28:09.659364,sent,2025-07-04 03:27:09,2025-07-04T13:29:36.059513,,2025-07-04 03:27:09,2025-07-04T13:25:38.934178,,Auto-updated with 14 new messages (0 added to history),2025-07-04T13:29:36.059513
388,1792,sisterdelphi,155551738,I get too ungrounded if I don't make time to go for a walk or ride my bike,2025-07-04T13:27:27.312116,"Yeah totally get that needing walks for grounding hey! Good plan getting out for some sunshine soon. Haha and yeah, gotta keep the fitness channel honest 🤣 How do you usually feel after you get that walk in?",3,2025-07-04T13:30:59.387220,sent,2025-07-04 03:27:59,2025-07-04T13:32:59.881580,,2025-07-04 03:27:59,2025-07-04T13:27:27.312116,,Auto-updated with 16 new messages (0 added to history),2025-07-04T13:32:59.881580
389,1793,sisterdelphi,155551738,Got to go for a walk soon actually get some sunshine 😁,2025-07-04T13:28:24.892172,"Haha sounds like those messages came through again hey! Good plan getting out for that sunshine and walk, reckon that helps reset when you're flat out?",2,2025-07-04T13:30:57.969388,sent,2025-07-04 03:28:57,2025-07-04T13:32:32.031838,,2025-07-04 03:28:57,2025-07-04T13:28:24.892172,,Auto-updated with 16 new messages (0 added to history),2025-07-04T13:32:32.031838
390,1794,sisterdelphi,155551738,Good idea making your channel about fitness you won't be slacking off 🤣,2025-07-04T13:28:59.173905,Haha yeah gotta stay honest with the fitness channel hey 🤣 Sounds like that off grid life was serious training though! What was the biggest challenge adjusting back after living like that?,1,2025-07-04T13:30:49.576638,sent,2025-07-04 03:29:49,2025-07-04T13:32:04.944148,,2025-07-04 03:29:49,2025-07-04T13:28:59.173905,,Auto-updated with 16 new messages (0 added to history),2025-07-04T13:32:04.944148
391,1795,sisterdelphi,155551738,https://rumble.com/v6uw301--i-meditated-for-a-geopolitical-message-and-what-i-received-is-not-at-all-w.html,2025-07-04T13:29:53.799614,Yeah speed walks along the river sound mint! Totally get feeling like a racehorse stuck in a stable coming from that off grid life hey. What sort of training are you keen to get stuck into to feel that freedom again?,2,2025-07-04T13:32:29.374009,sent,2025-07-04 03:30:29,2025-07-04T13:34:32.996761,,2025-07-04 03:30:29,2025-07-04T13:29:53.799614,,Auto-updated with 18 new messages (0 added to history),2025-07-04T13:34:32.996761
392,1796,sisterdelphi,155551738,"Just get out of the house and move for a while kinda walks 
I sometimes go for a speed walk along the river and across the bridge How's living in Melbourne these days? Living in a box",2025-07-04T13:31:44.602909,"Yeah I totally get that hey, feeling like a racehorse stuck in a stable is spot on! That nervous energy is real. Makes sense needing that fresh air to pump the lungs and ground you out. Does getting some more structured training in help settle that energy and get you sleeping better?",3,2025-07-04T13:36:12.686578,sent,2025-07-04 03:33:12,2025-07-04T13:37:03.965457,,2025-07-04 03:33:12,2025-07-04T13:31:44.602909,,Auto-updated with 19 new messages (0 added to history),2025-07-04T13:37:03.965457
393,1797,sisterdelphi,155551738,I am like a racehorse stuck in a stable,2025-07-04T13:32:54.460746,"Ah okay, totally get that hey! Good on ya for doing the vegan follow back thing, raising profiles is solid! Good plan getting that walk in too, enjoy the sunshine! :)",3,2025-07-04T13:36:44.047653,sent,2025-07-04 03:33:44,2025-07-04T13:39:02.240232,,2025-07-04 03:33:44,2025-07-04T13:32:54.460746,,Auto-updated with 21 new messages (0 added to history),2025-07-04T13:39:02.240232
394,1798,sisterdelphi,155551738,If I can't get the fresh air pumping through my lungs I get too much nervous energy and end up staying up all night,2025-07-04T13:33:55.259212,"G'day! Wow, thanks for the epic message! Sounds like you've been on a fair dinkum journey with everything - heaps going on with those channels and the off-grid life! North Coast hey? Lovely part of the world. Down here in Melbourne, it's... well, it's Melbourne! Can be a bit much if you're not getting out, you're spot on there.

Totally get what you mean about needing that fresh air, gets rid of the twitchies, eh? It's easy to let exercise slide when you're flat out. Good on ya for thinking about making adjustments and getting that walk in! Just getting out and moving is the main thing. Keep up the good work juggling it all!",1,2025-07-04T13:36:25.360146,sent,2025-07-04 03:35:25,2025-07-04T13:37:30.512360,,2025-07-04 03:35:25,2025-07-04T13:33:55.259212,,Auto-updated with 20 new messages (0 added to history),2025-07-04T13:37:30.512360
395,1799,sisterdelphi,155551738,"Yeah I think that I should do that walk now whilst the sun is shining.
Thankyou for your encouragement 🙏",2025-07-04T13:35:25.465323,Ah legendary! Really appreciate you being on 'team animals' and keen to support the channel! :),2,2025-07-04T13:38:51.628782,sent,2025-07-04 03:36:51,2025-07-04T13:40:32.601816,,2025-07-04 03:36:51,2025-07-04T13:35:25.465323,,Auto-updated with 22 new messages (0 added to history),2025-07-04T13:40:32.601816
396,1800,sisterdelphi,155551738,"I am not looking for a trainer I was doing vegan follow back 
Raising the profile of good people making a better world",2025-07-04T13:36:35.205814,Ah awesome! Really appreciate you doing the vegan follow back and backing the channel! Team animals is where it's at hey 🙏,1,2025-07-04T13:39:01.826303,sent,2025-07-04 03:38:01,2025-07-04T13:41:00.427611,,2025-07-04 03:38:01,2025-07-04T13:36:35.205814,,Auto-updated with 22 new messages (0 added to history),2025-07-04T13:41:00.427611
397,1801,sisterdelphi,155551738,"I will like some of your videos and leave positive comments to help your profile grow 
Because you are on team animals 💚",2025-07-04T13:37:38.981510,"G'day there!

Thanks heaps for the epic message and the offer to help out with likes/comments, legend! Really appreciate you reaching out.

Stoked to connect with another Aussie on team animals! Seven years vegan is grouse, good onya for making the switch after Earthlings – that doc's a game-changer alright.

North Coast NSW, eh? Lucky duck! Yeah, you sussed the accent, I'm down here in Melbourne. Reckon you're right, it can feel a bit like living in a box sometimes compared to the bush, I hear ya on needing that fresh air!

Sounds like you're run off your feet with all those channels, fair go! That's a massive effort juggling all that plus everything else going on.

Haha, moving from off-grid bootcamp to Instagram hustle... reckon your body's feeling the difference! It's a bugger when life gets in the way of exercise and other good stuff like your music. Good onya for eating well though, that's key.

But you're dead right, gotta make time for that fresh air and movement. Even just a walk makes a world of difference for the energy and keeping grounded. Good idea heading out for one!

Keep crushing it with your channels and look after yourself! Cheers for the kind words. Happy Friday back at ya! 😊💚",1,2025-07-04T13:40:05.386539,sent,2025-07-04 03:39:05,2025-07-04T13:42:32.524565,,2025-07-04 03:39:05,2025-07-04T13:37:38.981510,,Auto-updated with 23 new messages (0 added to history),2025-07-04T13:42:32.524565
